,price,year,condition,odometer,title_status,transmission,type,split
16866,16500,2012,excellent,170000.0,clean,automatic,truck,-1.0249659847883559
16870,4600,2006,excellent,132000.0,clean,automatic,mini-van,-0.8088993219016714
16871,7700,2010,excellent,111888.0,clean,automatic,SUV,0.7467669596608248
16872,6990,2016,excellent,121493.0,clean,automatic,hatchback,-1.0683608042758184
16873,23000,2014,excellent,82010.0,clean,automatic,truck,-0.42953760851520456
16874,19500,2010,excellent,114000.0,clean,automatic,pickup,-0.9108422413255897
16876,2400,2004,good,171678.0,clean,automatic,hatchback,-0.08626854473407769
16878,5000,2009,excellent,133000.0,clean,manual,hatchback,0.28161598963910905
16879,9999,2011,excellent,242813.0,clean,automatic,SUV,-0.6471250943146483
16883,5750,2005,excellent,135000.0,clean,automatic,SUV,0.5670394255834457
16884,11999,2013,excellent,91734.0,clean,automatic,SUV,-0.033068024728936156
16886,5999,2007,excellent,109000.0,clean,automatic,SUV,1.3143408527867864
16887,4490,2004,excellent,90431.0,clean,automatic,mini-van,-0.31202676574229493
16894,2500,1977,fair,24000.0,clean,automatic,truck,1.190521216641808
16896,12999,2014,excellent,254415.0,clean,automatic,truck,-0.3536247717323725
16898,4499,1994,good,151500.0,clean,automatic,coupe,0.8108460297140501
16903,3900,2007,good,120000.0,clean,automatic,coupe,-0.5287258723070904
16904,5900,2013,excellent,141967.0,clean,automatic,mini-van,-0.10942328246393856
16907,11899,2013,excellent,73151.0,clean,automatic,SUV,-0.06718131464413882
16908,7800,2013,excellent,95286.0,clean,automatic,sedan,-1.254284553153779
16909,12999,2009,excellent,151598.0,clean,manual,SUV,-1.0794630253490483
16917,4999,2010,like new,130890.0,clean,automatic,SUV,-0.5397171578157453
16918,4000,1999,good,167657.0,clean,automatic,SUV,-0.2849637740441321
16919,10990,2010,excellent,162440.0,clean,automatic,truck,-0.6402645959650651
16920,9200,2015,excellent,103831.0,clean,automatic,mini-van,-0.9934999482894079
16925,10890,2014,excellent,92937.0,clean,automatic,sedan,-0.5521152331010455
16926,13999,2014,excellent,72386.0,clean,automatic,SUV,-0.6084479248548581
16927,6999,2010,excellent,101506.0,clean,automatic,SUV,0.3444620430229895
16928,12999,2011,excellent,96003.0,clean,automatic,SUV,-0.8481967860359632
16932,1500,2004,good,225000.0,clean,automatic,truck,-0.31719283388236585
16937,3450,2004,excellent,157982.0,clean,automatic,SUV,1.090979137277669
16938,5990,2003,excellent,101200.0,clean,automatic,SUV,-1.0364704090597454
16939,4990,2005,excellent,101600.0,clean,automatic,SUV,-0.3166155836996618
16943,6000,1999,like new,192679.0,clean,automatic,SUV,-2.583029723842911
16946,3990,2002,excellent,133000.0,clean,automatic,SUV,-0.06325125963790765
16947,7990,2008,excellent,137309.0,clean,automatic,truck,1.0627202478027173
16948,10395,2015,excellent,92599.0,clean,automatic,mini-van,0.7420489307976206
16955,3400,2005,good,1270036.0,clean,automatic,sedan,0.4137499689696523
16962,16000,2011,like new,71000.0,lien,manual,convertible,-0.5773866744831534
16964,5555,2012,excellent,117144.0,clean,automatic,sedan,-0.3933467857360932
16965,6990,2011,excellent,125177.0,clean,automatic,SUV,-1.236352221543052
16966,18895,2013,excellent,63531.0,clean,automatic,pickup,0.7290010458429756
16968,9990,2007,excellent,117491.0,clean,automatic,pickup,-0.3006168564908652
16969,17695,2013,excellent,119536.0,clean,automatic,pickup,0.4808681801519538
16971,9999,2014,excellent,61832.0,clean,automatic,sedan,0.04403477942033604
16972,12990,2016,excellent,27256.0,clean,automatic,sedan,-0.10530169438960559
16973,14999,2015,excellent,65773.0,clean,automatic,SUV,0.7924627097579486
16974,13780,2014,excellent,60059.0,clean,automatic,sedan,-0.26067966725753017
16975,9750,1986,good,42735.0,clean,automatic,truck,-0.7444118049989723
16976,4250,1997,excellent,126000.0,clean,automatic,SUV,1.0888540961396591
16979,12995,2009,excellent,148000.0,clean,automatic,pickup,0.0882652367884025
16981,9749,2014,excellent,126000.0,clean,automatic,wagon,-0.33415571098309205
16982,14450,2012,excellent,40000.0,clean,automatic,sedan,1.2574800575103482
16983,4450,2002,excellent,140000.0,clean,automatic,SUV,0.8701095416452399
16984,15890,2015,like new,68410.0,clean,automatic,sedan,0.910922552432422
16985,7250,2012,excellent,123808.0,clean,automatic,SUV,-0.8552553084524129
16986,5499,2008,excellent,137500.0,clean,automatic,sedan,-0.33200908256367273
16990,2500,2007,excellent,139105.0,clean,automatic,SUV,-2.210098673776134
16991,7999,2011,excellent,85721.0,clean,automatic,SUV,0.7826820706627546
16992,18295,2012,excellent,101255.0,clean,automatic,SUV,-0.32247560409225445
16993,14497,2016,excellent,21700.0,clean,automatic,sedan,1.5483257131768429
17005,13990,2008,excellent,101000.0,clean,automatic,truck,1.0087509036999327
17006,40999,2014,excellent,91000.0,clean,automatic,SUV,0.6164821110521805
17007,6500,2009,excellent,146445.0,clean,automatic,mini-van,-0.32181895824496776
17012,5990,2006,excellent,156219.0,clean,automatic,SUV,1.2271065347115306
17013,3690,2003,excellent,154329.0,clean,automatic,SUV,0.24087909933802296
17016,1890,2001,good,138879.0,clean,automatic,SUV,0.1354154675595376
17017,3995,2005,excellent,217.0,clean,automatic,SUV,-0.4265994427239672
17019,3100,2011,excellent,142302.0,clean,manual,SUV,-1.8745996761643586
17021,16999,2017,excellent,41330.0,clean,automatic,SUV,-0.7037797685346346
17022,16700,2016,excellent,41821.0,clean,automatic,SUV,0.2688235511557779
17023,13985,2015,excellent,31828.0,clean,automatic,sedan,0.310414259500199
17026,6695,2014,excellent,67489.0,clean,automatic,hatchback,-0.40858659406822934
17027,8995,2015,excellent,75300.0,clean,automatic,sedan,0.3122474225663613
17028,6495,2009,excellent,102431.0,clean,automatic,sedan,0.871034858528406
17029,10995,2012,excellent,129600.0,clean,automatic,SUV,0.2326313243265715
17030,14995,2013,excellent,78677.0,clean,automatic,SUV,-2.034031881981672
17031,4999,2003,excellent,119177.0,clean,automatic,sedan,-0.2720419263034257
17032,5999,2006,excellent,124500.0,clean,automatic,SUV,-0.396724449436183
17033,4995,2013,excellent,100147.0,clean,automatic,sedan,1.2217305269299634
17034,22995,2015,excellent,100580.0,clean,automatic,pickup,-1.31883291345339
17036,17995,2015,excellent,98980.0,clean,automatic,pickup,1.1849981482361192
17040,5250,2009,excellent,70760.0,clean,automatic,coupe,-2.1989140148732167
17041,5499,2008,excellent,109000.0,clean,automatic,hatchback,-1.5750312180693808
17046,17895,2011,excellent,82420.0,clean,automatic,pickup,0.5046400546342712
17048,3990,2002,excellent,141000.0,clean,automatic,sedan,-0.9637734496683946
17050,25000,2017,excellent,36700.0,clean,automatic,sedan,-0.5671386249292346
17051,11999,2014,excellent,77726.0,clean,automatic,sedan,-0.33881951812335354
17052,13999,2016,excellent,84120.0,clean,automatic,SUV,2.655836641521073
17053,9295,2016,excellent,36139.0,clean,automatic,sedan,-0.32824723585945287
17054,15987,2017,excellent,50871.0,clean,automatic,SUV,-0.3411622972246813
17060,9700,1992,good,67000.0,clean,manual,truck,1.293357171561578
17063,7495,2012,excellent,78600.0,clean,automatic,hatchback,-0.11122625865753945
17066,6995,2015,excellent,89173.0,clean,automatic,sedan,-0.04882482107603558
17069,8495,2015,excellent,109220.0,clean,automatic,sedan,-0.1921693654876934
17072,6995,2008,excellent,125120.0,clean,automatic,SUV,0.3698687902401321
17073,14995,2003,excellent,52000.0,clean,automatic,SUV,-1.2529541441013716
17075,18995,2011,excellent,102083.0,clean,automatic,SUV,-0.1440721496272322
17076,14799,2012,excellent,151777.0,clean,automatic,truck,1.042574121654349
17077,7700,2010,excellent,111888.0,clean,automatic,SUV,-0.10287220575653837
17080,5700,2009,excellent,177000.0,clean,automatic,sedan,0.8116359700294961
17082,14660,2017,excellent,55002.0,clean,automatic,SUV,0.7195275193073168
17083,18299,2015,excellent,107291.0,clean,automatic,pickup,0.010740976179891759
17084,23999,2014,excellent,95179.0,clean,automatic,sedan,-0.4615251526687723
17087,6750,2002,excellent,49000.0,clean,automatic,SUV,0.11430089771085235
17095,8000,2002,good,942050.0,clean,manual,truck,-0.4850524688830605
17096,5995,2006,excellent,109000.0,clean,automatic,sedan,-0.6476981832091709
17097,15290,2016,excellent,24691.0,clean,automatic,SUV,-0.9622812066980204
17099,3195,2008,good,126265.0,clean,manual,sedan,-1.2875788735978344
17100,3990,2010,excellent,60340.0,clean,automatic,sedan,0.044840473628981664
17103,17450,2011,excellent,118566.0,clean,automatic,truck,-1.0178860395083018
17104,9000,2003,good,147000.0,clean,automatic,truck,0.7415841299103662
17105,7990,2011,excellent,104807.0,clean,automatic,SUV,-1.6831790351815015
17106,4990,1997,excellent,87259.0,clean,automatic,coupe,-1.2304657470370897
17107,10500,2004,excellent,90400.0,clean,manual,coupe,0.30000484256456894
17109,4900,2006,excellent,153000.0,clean,automatic,SUV,0.6024777615155363
17111,4990,2004,excellent,101301.0,clean,automatic,SUV,-0.01639147190318511
17113,20495,2013,excellent,84098.0,clean,automatic,pickup,-1.3879001260625587
17115,16000,2016,like new,40500.0,clean,automatic,sedan,-0.2006489175958946
17117,5450,2001,excellent,80765.0,clean,automatic,SUV,1.938562385470874
17120,15000,2014,like new,40100.0,clean,automatic,SUV,-0.4192860043572387
17122,10500,2007,good,225000.0,clean,manual,truck,-0.3297958029443437
17124,5490,2009,excellent,111685.0,clean,automatic,SUV,0.8372144242017011
17125,10990,2016,excellent,146007.0,clean,automatic,mini-van,-0.119825625356877
17126,9200,2015,excellent,103831.0,clean,automatic,mini-van,1.6912028564367958
17131,7750,2007,excellent,148000.0,clean,automatic,mini-van,-2.0620588301164187
17132,8990,2012,excellent,116952.0,clean,automatic,mini-van,1.3667539952901568
17134,17999,2017,excellent,62615.0,clean,automatic,hatchback,2.236592892758655
17136,15495,2018,excellent,48023.0,clean,automatic,mini-van,-0.18486720643708882
17143,10995,2011,excellent,84900.0,clean,automatic,convertible,-1.273906692849051
17144,6000,2011,good,297300.0,clean,automatic,pickup,0.316237758486474
17145,2795,2002,excellent,154000.0,clean,automatic,mini-van,-1.4101274284552476
17146,10990,2010,excellent,162440.0,clean,automatic,truck,-0.5724550670716283
17147,3500,2008,excellent,188321.0,clean,automatic,SUV,-0.48625883104562406
17150,6999,2009,excellent,107210.0,clean,automatic,coupe,0.14741157358662937
17151,2400,2004,excellent,148155.0,clean,automatic,coupe,0.5410491652343328
17154,0,2004,good,194693.0,clean,automatic,coupe,-2.041616040845015
17156,21480,2016,excellent,93391.0,clean,automatic,pickup,-0.0352523245545949
17158,8495,2014,excellent,98986.0,clean,automatic,sedan,-0.2478386352311576
17159,15995,2016,excellent,36015.0,clean,automatic,sedan,-0.5297738744564567
17160,8495,2005,excellent,155858.0,clean,automatic,SUV,-0.12525273343376972
17162,12495,2012,excellent,82838.0,clean,automatic,SUV,-0.6489726593898835
17163,0,2015,excellent,72907.0,clean,automatic,SUV,0.6308149226088099
17165,3500,2004,good,166000.0,clean,manual,sedan,-0.9509879132036824
17167,12995,2009,excellent,115832.0,clean,automatic,pickup,0.05819690823825984
17169,15995,2016,excellent,24432.0,clean,automatic,SUV,0.6713871356970122
17173,10995,2013,excellent,125619.0,clean,automatic,SUV,-0.787810822209607
17174,8999,2003,excellent,120795.0,clean,automatic,convertible,-0.15995839313349558
17175,12995,2009,excellent,148000.0,clean,automatic,pickup,0.5868641416262921
17176,7250,2010,excellent,129000.0,clean,automatic,mini-van,1.2978303039969168
17177,9749,2014,excellent,126000.0,clean,automatic,wagon,1.8564601779864303
17179,4450,2002,excellent,140000.0,clean,automatic,SUV,0.4592174884373912
17180,2000,2003,excellent,178000.0,salvage,automatic,coupe,0.37531315174549057
17181,3400,2005,excellent,141937.0,clean,automatic,mini-van,-0.9880169175014407
17185,9999,2011,excellent,242813.0,clean,automatic,SUV,-1.1039955190774
17193,9000,1988,like new,68000.0,clean,automatic,sedan,1.339466180423252
17199,1900,2004,good,214536.0,clean,automatic,sedan,1.0467235796708516
17202,7250,2012,excellent,123808.0,clean,automatic,SUV,-0.19269923728384827
17203,8000,2008,good,104073.0,lien,automatic,SUV,1.0235088066758486
17206,6000,2013,good,194000.0,clean,automatic,pickup,0.5079777205987442
17211,7990,2008,excellent,137309.0,clean,automatic,truck,0.44504166452578947
17212,5490,2007,excellent,140302.0,clean,automatic,mini-van,0.32996783307231625
17216,14450,2012,excellent,40000.0,clean,automatic,sedan,-0.10557042225424441
17224,1250,2005,good,171400.0,clean,automatic,sedan,-1.1061446997541369
17226,15890,2015,like new,68410.0,clean,automatic,sedan,-0.6211574397552119
17227,5900,2013,excellent,141967.0,clean,automatic,mini-van,-1.0163800051906573
17230,5999,2007,excellent,109000.0,clean,automatic,SUV,0.7536528417373312
17231,4000,1969,fair,56000.0,clean,manual,pickup,-1.1794819050796692
17232,6500,2009,excellent,146445.0,clean,automatic,mini-van,-0.8929839883228383
17233,6990,2016,excellent,121493.0,clean,automatic,hatchback,-0.38250466932513194
17235,8490,2011,excellent,161271.0,clean,automatic,mini-van,0.14394641131927946
17236,2400,2004,good,171678.0,clean,automatic,hatchback,-0.2352474225847429
17237,7890,2009,like new,99775.0,clean,automatic,sedan,-0.39754509475526717
17240,5000,2007,good,177000.0,clean,automatic,sedan,-1.503265839978515
17245,0,2017,excellent,77545.0,clean,automatic,truck,0.6294247982537597
17246,8900,2005,good,290000.0,clean,automatic,truck,0.9503592313537816
17251,12900,2003,good,208200.0,clean,automatic,truck,-0.038438678313886324
17255,18999,2013,excellent,94945.0,clean,automatic,truck,0.005304009893052701
17259,3690,2003,excellent,154329.0,clean,automatic,SUV,-1.0843783824682647
17263,7990,2011,excellent,104807.0,clean,automatic,SUV,2.004535118585804
17270,1200,1999,salvage,118000.0,clean,manual,SUV,-0.8158127960119853
17273,3995,2006,excellent,125000.0,clean,manual,hatchback,0.6918313078453155
17274,2400,2004,good,171678.0,clean,automatic,hatchback,1.3252195577720105
17276,5990,2006,excellent,156219.0,clean,automatic,SUV,0.47123318555126065
17279,11995,2014,excellent,103357.0,clean,automatic,mini-van,1.3061557969237587
17282,14995,2016,excellent,38163.0,clean,automatic,sedan,-0.10511185119662302
17286,11995,2014,excellent,75605.0,clean,automatic,SUV,-0.4042934202257367
17287,13995,2016,excellent,109600.0,clean,automatic,SUV,-0.7992552878148684
17290,7999,1968,good,82000.0,clean,automatic,pickup,0.2628370591588806
17291,6750,2005,excellent,69000.0,clean,manual,wagon,0.904207386928414
17292,6995,2007,excellent,157000.0,clean,automatic,SUV,-0.04092691100879497
17298,21995,2012,excellent,87450.0,clean,automatic,SUV,-1.5319054325968857
17306,5000,1995,fair,170766.0,clean,automatic,truck,-0.6126186035928821
17307,4750,2007,excellent,148.0,clean,automatic,SUV,-1.2177104480368204
17308,14799,2012,excellent,151777.0,clean,automatic,truck,1.0193070523992482
17309,2400,2004,good,171678.0,clean,automatic,hatchback,1.7419914440956894
17310,7700,2010,excellent,111888.0,clean,automatic,SUV,-0.31868449513039243
17313,4990,2004,excellent,101301.0,clean,automatic,SUV,0.7972389693862668
17320,0,2012,excellent,70321.0,clean,automatic,pickup,0.06738723685323568
17323,13750,2016,excellent,37269.0,clean,automatic,SUV,1.1292443677489052
17324,5750,2011,excellent,143819.0,clean,automatic,hatchback,0.24421747407101999
17325,4990,1997,excellent,87259.0,clean,automatic,coupe,-2.4171486723993696
17344,9500,2010,excellent,98987.0,clean,automatic,sedan,0.34984322454590117
17346,3200,2000,good,198000.0,clean,automatic,wagon,-0.06190049676043089
17352,11967,2012,good,19514.0,clean,manual,hatchback,1.6837419858630829
17353,18528,2017,good,19048.0,clean,automatic,SUV,0.5724040192766267
17354,19948,2016,good,29912.0,clean,other,SUV,0.10408094712286603
17355,11333,2010,good,147089.0,clean,automatic,SUV,-1.4559101964755226
17357,1800,1987,good,400000.0,clean,manual,truck,-0.5778383713431763
17358,3350,2000,good,255302.0,clean,automatic,SUV,1.0976738811295466
17361,4900,2005,excellent,125000.0,clean,automatic,SUV,1.6642884560820896
17362,5600,2012,excellent,57200.0,clean,automatic,hatchback,1.282298449756927
17363,18399,2015,excellent,28570.0,clean,manual,coupe,-1.0569081727992127
17364,17999,2011,good,92820.0,clean,automatic,pickup,0.443942243048748
17365,14999,2010,good,69703.0,clean,automatic,sedan,1.6590503944763573
17366,14995,2012,good,37855.0,clean,manual,wagon,0.01900038508477674
17377,20950,2012,excellent,89000.0,clean,automatic,truck,-0.666457716719363
17383,900,2000,fair,248000.0,clean,automatic,sedan,1.3241858583662887
17393,11995,2005,like new,129000.0,clean,automatic,truck,-0.3878881907364262
17400,9995,2014,good,85150.0,clean,automatic,hatchback,0.009331315372071727
17401,21999,2016,good,31309.0,clean,automatic,sedan,0.6696563470532794
17404,29999,2016,good,19526.0,clean,automatic,SUV,0.534577129269861
17405,29999,2016,good,23020.0,clean,automatic,SUV,-0.3012215031539444
17410,3995,2006,good,138557.0,clean,automatic,SUV,0.8555122342117375
17432,4995,2006,good,156820.0,clean,manual,mini-van,-0.7147899740800723
17452,2495,1998,excellent,145000.0,clean,automatic,van,0.5282993968801184
17453,6495,2008,good,222981.0,clean,automatic,SUV,1.0388099953522436
17456,6995,2008,excellent,128451.0,clean,automatic,sedan,0.30336961560734643
17457,7995,2005,excellent,158856.0,clean,automatic,pickup,1.6278980308105835
17459,2995,2006,good,186921.0,clean,automatic,wagon,0.32995076467856643
17462,11995,2004,excellent,215000.0,clean,automatic,pickup,0.19350852194001686
17463,7995,2008,good,146000.0,clean,automatic,pickup,-0.4957104249855752
17465,9999,2011,good,83469.0,clean,other,wagon,-1.6201128861916336
17466,10857,2017,good,9877.0,clean,manual,sedan,-0.8925707825172737
17468,18528,2017,good,19048.0,clean,automatic,SUV,-0.348854420444445
17469,8999,2007,good,63553.0,clean,automatic,sedan,-0.28424681844280736
17470,19441,2017,good,22492.0,clean,other,SUV,0.02721805697496501
17471,11967,2012,good,19514.0,clean,manual,hatchback,0.3573171287673885
17473,27999,2015,good,38883.0,clean,automatic,SUV,1.282152688125949
17474,5888,2013,good,126000.0,clean,automatic,sedan,0.9054201404095119
17487,2500,2007,good,170000.0,clean,manual,hatchback,0.9383750595018107
17532,2300,1994,good,484492.0,clean,automatic,pickup,0.07978282340706601
17533,5888,2013,good,126000.0,clean,automatic,sedan,-0.5617354787906681
17534,19441,2017,good,22492.0,clean,other,SUV,-1.7272427582729035
17543,10850,2017,good,23600.0,rebuilt,automatic,sedan,-0.1947179234199296
17545,14958,2017,good,14395.0,clean,automatic,sedan,-1.0642872118127167
17546,13991,2016,good,20560.0,clean,manual,coupe,-0.7276290514769185
17547,14441,2018,good,20640.0,clean,other,sedan,1.3708023760050223
17549,13296,2016,good,29199.0,clean,other,sedan,0.871594378944396
17553,6450,2012,good,58200.0,rebuilt,manual,sedan,0.14743637096419168
17554,26998,2011,good,94500.0,clean,automatic,pickup,1.6044550349175444
17555,34998,2017,good,29233.0,clean,automatic,SUV,0.06279518442634853
17558,11914,2015,good,78993.0,clean,automatic,sedan,0.2825951897083991
17559,9993,2013,good,47547.0,clean,automatic,sedan,-1.4706523440552972
17560,19873,2016,good,40321.0,clean,other,pickup,0.6520008060183935
17564,13450,2017,good,43000.0,rebuilt,automatic,sedan,0.14212627436403336
17568,6643,2009,good,112173.0,clean,other,sedan,-0.31733963317281466
17569,7541,2008,good,86891.0,clean,automatic,pickup,-0.8035888711235243
17571,13982,2015,good,33759.0,clean,automatic,sedan,-0.421189040664725
17572,23450,2016,excellent,43400.0,rebuilt,automatic,SUV,1.6109830950572235
17576,11934,2016,good,46061.0,clean,automatic,hatchback,-1.5383470140923452
17579,11500,2000,excellent,118000.0,clean,automatic,pickup,-1.6565844269839676
17581,15995,2012,good,62422.0,clean,automatic,wagon,-1.572873218288555
17600,16399,2011,excellent,104000.0,clean,manual,sedan,-0.10593491910559008
17609,3400,2004,good,189000.0,clean,automatic,sedan,-1.0928557723232724
17611,16500,2015,like new,17000.0,clean,manual,wagon,1.1789470100927466
17617,1000,1990,good,235000.0,clean,automatic,sedan,0.9174487815047468
17659,17999,2010,good,79180.0,clean,automatic,sedan,0.44529668881383905
17660,9999,2014,good,64606.0,clean,automatic,sedan,0.7107811420874776
17661,23999,2013,good,84856.0,clean,automatic,pickup,2.0335609930818945
17662,7888,2007,good,76591.0,clean,automatic,coupe,-0.6415948939017543
17664,15876,2015,good,31860.0,clean,other,sedan,-0.7532421131712935
17666,6998,2012,good,76230.0,clean,other,convertible,0.6324702833403774
17667,13999,2013,good,79393.0,clean,other,sedan,0.3187484167620152
17668,12844,2015,good,19956.0,clean,manual,hatchback,1.3085930798478391
17669,14487,2018,good,12347.0,clean,automatic,hatchback,-0.08682665360896245
17670,2500,2001,good,134000.0,clean,automatic,sedan,0.10166411017269553
17680,27500,2015,excellent,30500.0,rebuilt,automatic,truck,-1.8755613944518514
17685,4900,1997,excellent,1453000.0,clean,manual,pickup,1.0097751510279163
17688,12844,2015,good,19956.0,clean,manual,hatchback,0.784169549999771
17689,14487,2018,good,12347.0,clean,automatic,hatchback,0.21966324312372773
17690,10857,2017,good,9877.0,clean,manual,sedan,-0.9776450690974388
17698,23999,2013,good,69518.0,clean,automatic,pickup,-0.523311359729427
17699,18999,2013,good,67810.0,clean,automatic,pickup,-0.826449815409096
17707,3500,2001,excellent,164269.0,clean,automatic,SUV,-0.505470080149026
17720,4995,2004,good,160000.0,clean,automatic,sedan,0.2521546398509195
17725,900,2007,excellent,288000.0,clean,automatic,wagon,0.904687682801261
17730,7995,2010,good,154059.0,clean,automatic,hatchback,-0.9778165331423769
17752,17999,2012,good,67515.0,clean,other,SUV,0.6736502093143514
17753,19999,2014,good,50986.0,clean,automatic,SUV,-0.28177059721400677
17755,14999,2011,good,82073.0,clean,automatic,SUV,0.6643817093552216
17756,18528,2017,good,19048.0,clean,automatic,SUV,-0.43133194913772976
17758,19441,2017,good,22492.0,clean,other,SUV,-0.7758747429503625
17760,11967,2012,good,19514.0,clean,manual,hatchback,0.9822379861755042
17761,14999,2009,good,78491.0,clean,automatic,SUV,-0.3789264188376269
17767,3000,2000,good,161000.0,clean,automatic,wagon,1.4552175496346382
17769,12500,2009,excellent,182169.0,clean,automatic,pickup,-0.051099749884993884
17772,23500,2013,like new,45000.0,clean,automatic,convertible,-0.026709056540008356
17776,18528,2017,good,19048.0,clean,automatic,SUV,0.46375405306232254
17778,19441,2017,good,22492.0,clean,other,SUV,-0.414987478051866
17804,1875,1997,good,232000.0,clean,automatic,coupe,0.2280865418777286
17806,25999,2015,good,66278.0,clean,automatic,pickup,0.4995944697848961
17807,13850,2009,good,72350.0,clean,automatic,SUV,0.12172976153676632
17812,24950,2004,excellent,123838.0,clean,automatic,truck,-0.02221070366372287
17818,23950,2014,excellent,89003.0,clean,automatic,truck,-0.33628865539934677
17820,38950,2015,excellent,52872.0,clean,automatic,SUV,0.16629355862299136
17822,19488,2012,excellent,103788.0,clean,automatic,truck,-2.2714747661685055
17823,2450,1999,fair,155221.0,clean,manual,SUV,0.6445912657355563
17824,6950,2011,excellent,124791.0,clean,automatic,sedan,0.7396775649294826
17825,46950,2015,excellent,39500.0,clean,automatic,truck,-0.7607822096854241
17826,7999,2006,good,57099.0,clean,automatic,sedan,-0.32850231401293595
17827,7888,2007,good,76591.0,clean,automatic,coupe,0.41954742878091433
17829,15876,2015,good,31860.0,clean,other,sedan,-0.021112022721314468
17830,14999,2011,good,70136.0,clean,automatic,wagon,1.6713119039321873
17831,6998,2012,good,76230.0,clean,other,convertible,0.4728481734289648
17832,12844,2015,good,19956.0,clean,manual,hatchback,0.24049084334529935
17833,17999,2013,good,73573.0,clean,automatic,SUV,-0.12232247808710543
17834,23999,2016,good,47450.0,clean,automatic,sedan,-0.3117286792594043
17835,14487,2018,good,12347.0,clean,automatic,hatchback,-1.6146089907330978
17844,7888,2007,good,76591.0,clean,automatic,coupe,-1.8262500384676605
17846,12844,2015,good,19956.0,clean,manual,hatchback,0.27946655965691264
17850,9999,2008,good,115601.0,clean,automatic,SUV,2.2258898742991446
17851,15999,2011,good,48936.0,clean,automatic,SUV,0.9274759220657256
17852,22999,2015,good,35862.0,clean,automatic,sedan,-0.7151565294881818
17853,8999,2007,good,57718.0,clean,automatic,sedan,-0.8210355685360906
17854,27999,2016,good,41257.0,clean,automatic,sedan,-2.5409580055090597
17855,3200,2002,good,157854.0,clean,automatic,sedan,-0.2732011417277608
17858,45850,2015,good,45491.0,clean,automatic,pickup,0.18499549186442432
17859,14995,2015,good,38554.0,clean,other,wagon,0.39992416580510326
17861,4000,1988,fair,312000.0,clean,manual,truck,0.20709887284236864
17884,11000,2007,good,225000.0,clean,automatic,SUV,0.20228429433694636
17891,2950,2001,good,154000.0,clean,automatic,pickup,-0.5424015378197745
17896,12000,2015,excellent,67000.0,clean,automatic,mini-van,0.04683046560484569
17897,2850,2005,good,136800.0,clean,automatic,sedan,1.955560806685227
17906,10857,2017,good,9877.0,clean,manual,sedan,0.8601802925963793
17907,18528,2017,good,19048.0,clean,automatic,SUV,-1.0556785662946102
17908,19441,2017,good,22492.0,clean,other,SUV,-0.9185398339474716
17909,11967,2012,good,19514.0,clean,manual,hatchback,-0.09146930847021888
17913,7500,1998,excellent,153000.0,clean,automatic,pickup,-2.1750206682957565
17924,5250,2004,excellent,161920.0,clean,automatic,mini-van,0.12815183081539244
17928,14487,2018,good,12347.0,clean,automatic,hatchback,-1.36771496750063
17929,10857,2017,good,9877.0,clean,manual,sedan,0.2945611914488379
17930,11967,2012,good,19514.0,clean,manual,hatchback,-0.22638650948549024
17931,18528,2017,good,19048.0,clean,automatic,SUV,-0.21397352567507544
17940,9500,2008,good,117000.0,clean,automatic,SUV,1.3021100097599947
17944,13999,2009,good,48025.0,clean,automatic,wagon,0.15423337957129737
17946,1500,2000,good,129000.0,clean,automatic,sedan,-1.1827768770228106
17947,5000,2007,good,172000.0,rebuilt,automatic,SUV,1.7970538033287187
17948,37999,2017,like new,14500.0,clean,automatic,pickup,-0.6013634735298712
17949,6995,2012,excellent,46600.0,clean,automatic,sedan,1.2040818776558542
17950,8000,2012,good,123000.0,clean,automatic,sedan,1.5622647434748513
17959,34995,2015,like new,70200.0,clean,other,coupe,1.6400309535370419
17960,21500,2013,excellent,36117.0,clean,automatic,mini-van,0.35996052889940167
17962,28950,2015,excellent,37028.0,clean,automatic,truck,1.2439965381693414
17966,32000,2018,excellent,15000.0,clean,automatic,truck,-0.31242498609110214
17967,4950,2009,excellent,161742.0,clean,automatic,sedan,-0.7270261832864285
17971,3995,2007,excellent,141500.0,clean,automatic,SUV,-1.7510164196752902
17972,4000,2005,excellent,177000.0,clean,manual,wagon,-0.13153257858206055
17973,7800,2008,excellent,106000.0,clean,automatic,wagon,-1.666679852875297
17975,7888,2007,good,76591.0,clean,automatic,coupe,0.24833693181150723
17976,15876,2015,good,31860.0,clean,other,sedan,1.6187423733906796
17978,12844,2015,good,19956.0,clean,manual,hatchback,-0.006568558177434871
17982,1400,1988,fair,168029.0,clean,automatic,mini-van,-2.1675313389933724
17983,2400,2000,good,211000.0,clean,manual,hatchback,-0.5544385253521219
17986,1200,2001,fair,181000.0,clean,automatic,coupe,-1.809970783125827
17992,5000,1994,good,152000.0,clean,automatic,truck,-1.380020580095381
17993,2500,2007,salvage,165000.0,rebuilt,automatic,sedan,0.08278593527442224
18000,5888,2013,good,126000.0,clean,automatic,sedan,1.6826390221610847
18001,19441,2017,good,22492.0,clean,other,SUV,0.541344513966188
18003,12999,2000,good,85000.0,clean,automatic,convertible,0.224333350414355
18007,19750,2011,like new,99000.0,clean,automatic,pickup,1.6379003951382072
18009,1450,1997,good,209000.0,rebuilt,manual,SUV,-0.12157440679297067
18017,17000,2002,excellent,129000.0,clean,automatic,truck,0.7181900276197517
